provincia_id;provincia_nombre;anio;codigo_delito_snic_id;codigo_delito_snic_nombre;cantidad_hechos;cantidad_victimas;cantidad_victimas_masc;cantidad_victimas_fem;cantidad_victimas_sd;tasa_hechos;tasa_victimas;tasa_victimas_masc;tasa_victimas_fem
10;Jujuy;2023;13;Otros delitos contra la integridad sexual;985;353;48;874;31;123.81542;132.36308;37.629253;217.2897
10;Jujuy;2023;13;Otros delitos contra la integridad sexual;376;391;51;325;15;47.263554;4.949.067;12.966838;80.799942
10;Jujuy;2018;14;Otros delitos contra la libertad;19;19;3;11;5;2.5202582;2.5202582;.80577582;2.8827581
10;Jujuy;2018;14;Otros delitos contra la libertad;4;4;3;11;0;1.8570324;1.8570324;.80577582;2.8827581
10;Jujuy;2020;14;Otros delitos contra la libertad;45;153;47;33;3;18.809649;19.847422;1.234.034;26.409647
10;Jujuy;2020;14;Otros delitos contra la libertad;43;151;47;32;2;18.550203;19.587978;1.234.034;26.153242
10;Jujuy;2023;14;Otros delitos contra la libertad;201;204;49;80;75;25.265888;25.642992;12.458335;19.889217
10;Jujuy;2023;14;Otros delitos contra la libertad;200;203;49;79;75;2.540.188;25.51729;12.458335;19.640602
10;Jujuy;2018;15;Otros delitos contra las personas;2068;2071;298;1757;16;2.743.321;274.70816;80.040398;460.45511
10;Jujuy;2020;15;Otros delitos contra las personas;62;62;29;33;0;8.0427456;8.0427456;764.367;8.4613428
10;Jujuy;2023;15;Otros delitos contra las personas;11;12;4;5;3;1.382.733;15.081.113;1.0170069;1.2430761
10;Jujuy;2018;16;Suicidios (consumados);28;28;23;5;0;4.0764389;4.0764389;6.8088231;1.4323487
10;Jujuy;2020;16;Suicidios (consumados);65;65;53;12;0;9.2339382;9.2339382;15.300716;3.3563054
10;Jujuy;2023;16;Suicidios (consumados);61;61;44;17;0;8.3673401;8.3673401;12.254355;4.5949798
10;Jujuy;2023;17;Tentativa de abuso sexual con acceso carnal;18;19;2;17;0;2.2626169;2.3883178;.50850344;4.2264585
10;Jujuy;2018;18;Trata de personas agravado;5;5;0;0;5;.66322583;.66322583;0;0
10;Jujuy;2020;18;Trata de personas agravado;1;1;0;0;1;.1297217;.1297217;0;0
10;Jujuy;2020;19;Trata de personas simple;1;1;0;1;0;.1297217;.1297217;0;.25640434
10;Jujuy;2023;19;Trata de personas simple;1;1;0;1;0;.12570094;.12570094;0;.24861522
11;La Pampa;2023;1;Abuso sexual agravado;2;2;0;2;0;.54465193;.54465193;0;1.0802695
11;La Pampa;2023;2;Abuso sexual simple;206;206;24;181;1;5.609.948;5.609.948;13.181888;97.764381
11;La Pampa;2018;3;Abusos sexuales con acceso carnal (violaciones);48;48;1;47;0;13.621736;13.621736;.57190895;2.647.543
11;La Pampa;2020;3;Abusos sexuales con acceso carnal (violaciones);8;8;0;8;0;2.2319684;2.2319684;0;4.4290166
11;La Pampa;2023;3;Abusos sexuales con acceso carnal (violaciones);57;58;2;56;0;15.52258;15.794906;1.0984907;30.247543
11;La Pampa;2023;4;Ciberdelitos sexuales vinculados a menores;3;3;7;3;0;2.7232597;2.7232597;3.8447173;16.204.011
11;La Pampa;2018;6;Homicidios culposos por otros hechos;9;9;8;1;0;2.5540755;2.5540755;4.5752716;.56330097
11;La Pampa;2023;6;Homicidios culposos por otros hechos;1;1;1;0;0;.27232596;.27232596;.54924536;0
11;La Pampa;2018;7;Homicidios dolosos;12;12;3;2;0;3.4054339;3.4054339;5.71909;1.1266019
11;La Pampa;2020;7;Homicidios dolosos;4;4;3;1;0;1.1159842;1.1159842;1.6872796;.55362707
11;La Pampa;2023;7;Homicidios dolosos;5;5;4;1;0;1.3616298;1.3616298;2.196.984;.54013473
11;La Pampa;2018;8;Homicidios dolosos en grado de tentativa;3;3;3;0;0;.85135847;.85135847;1.715727;0
11;La Pampa;2023;9;Lesiones culposas en Accidentes Viales;1174;1231;755;476;0;3.197.369;335.23325;4.468.024;2.573.113
11;La Pampa;2023;10;Lesiones culposas por otros hechos;3;3;3;0;0;.81697792;.81697792;1.647736;0
11;La Pampa;2018;11;Lesiones dolosas;1539;1632;498;1134;0;436.74692;463.13901;2.848.367;638.78326
11;La Pampa;2020;11;Lesiones dolosas;381;385;28;357;0;362.975;3.711.348;15.747943;197.64487
11;La Pampa;2023;11;Lesiones dolosas;1163;1174;620;553;1;316.71509;3.197.369;340.5321;298.69449
11;La Pampa;2018;12;Muertes en accidentes viales;52;69;47;22;0;4.756.881;19.581245;26.879723;12.392621
11;La Pampa;2020;12;Muertes en accidentes viales;23;25;20;5;0;61.169.092;6.9749017;11.24853;2.7681355
11;La Pampa;2023;12;Muertes en accidentes viales;40;52;39;13;0;3.893.039;116.095;21.420568;7.021.754
11;La Pampa;2018;13;Otros delitos contra la integridad sexual;82;83;15;68;0;23.270466;23.554251;8.5786343;38.304462
11;La Pampa;2020;13;Otros delitos contra la integridad sexual;3;3;3;7;0;2.7899606;2.7899606;1.6872796;3.8753896
11;La Pampa;2023;13;Otros delitos contra la integridad sexual;219;219;31;187;1;59.639385;59.639385;17.026606;3.100.519
11;La Pampa;2018;14;Otros delitos contra la libertad;23;25;7;17;1;6.5270815;70.946.511;4.0033627;9.5761156
11;La Pampa;2018;14;Otros delitos contra la libertad;23;25;7;17;1;6.5270815;70.946.511;4.0033627;9.5761156
11;La Pampa;2023;14;Otros delitos contra la libertad;67;67;4;49;4;18.24584;18.24584;7.6894345;26.4666
11;La Pampa;2023;14;Otros delitos contra la libertad;67;67;4;49;4;18.24584;18.24584;7.6894345;26.4666
11;La Pampa;2018;15;Otros delitos contra las personas;11;11;2;9;0;3.1216478;3.1216478;1.438.179;5.0697083
11;La Pampa;2023;15;Otros delitos contra las personas;5;5;2;3;0;1.3616298;1.3616298;1.0984907;16.204.011
11;La Pampa;2018;16;Suicidios (consumados);40;40;32;8;0;12.307162;12.307162;19.904211;4.8708019
11;La Pampa;2020;16;Suicidios (consumados);43;43;38;5;0;12.986032;12.986032;23.206249;2.9872861
11;La Pampa;2023;16;Suicidios (consumados);43;43;40;3;0;12.645534;12.645534;23.797625;1.7446222
11;La Pampa;2023;17;Tentativa de abuso sexual con acceso carnal;1;1;0;1;0;.27232596;.27232596;0;.54013473
12;La Rioja;2023;2;Abuso sexual simple;156;156;0;156;0;38.164204;38.164204;0;75.992287
12;La Rioja;2018;3;Abusos sexuales con acceso carnal (violaciones);64;65;12;53;0;16.70059;16.961536;6.2893739;27.543629
12;La Rioja;2020;3;Abusos sexuales con acceso carnal (violaciones);30;30;0;30;0;2.543.959;2.543.959;0;5.060.424
12;La Rioja;2023;3;Abusos sexuales con acceso carnal (violaciones);16;16;0;16;0;3.942.773;3.942.773;0;7.7940803
12;La Rioja;2023;4;Ciberdelitos sexuales vinculados a menores;1;1;0;1;0;.24464233;.24464233;0;.48713002
12;La Rioja;2020;6;Homicidios culposos por otros hechos;4;4;2;2;0;1.0164384;1.0164384;1.02083;1.0120842
12;La Rioja;2023;6;Homicidios culposos por otros hechos;1;1;0;1;0;.24464233;.24464233;0;.48713002
12;La Rioja;2018;7;Homicidios dolosos;3;3;6;4;0;2.609467;2.609467;3.446.869;2.0787644
12;La Rioja;2020;7;Homicidios dolosos;4;4;3;1;0;1.0164384;1.0164384;1.5312451;.50604212
12;La Rioja;2023;7;Homicidios dolosos;9;9;5;4;0;2.201781;2.201781;2.4572923;1.9485201
12;La Rioja;2018;8;Homicidios dolosos en grado de tentativa;1;1;0;1;0;.26094672;.26094672;0;.51969111
12;La Rioja;2020;8;Homicidios dolosos en grado de tentativa;3;3;1;2;0;.76232874;.76232874;.5311502;1.0120842
12;La Rioja;2023;8;Homicidios dolosos en grado de tentativa;1;1;0;1;0;.24464233;.24464233;0;.48713002
12;La Rioja;2018;9;Lesiones culposas en Accidentes Viales;2592;303;1706;1304;0;676.3739;785.44958;894.13934;677.67719
12;La Rioja;2020;9;Lesiones culposas en Accidentes Viales;1611;1943;1222;721;0;11.699.384;493.73492;623.72717;364.85638
12;La Rioja;2023;9;Lesiones culposas en Accidentes Viales;1981;3648;2250;1398;0;484.63647;892.4552;1.357.815;681.00775
12;La Rioja;2018;11;Lesiones dolosas;390;394;160;234;0;3.176.922;32.813;83.858322;121.60772
12;La Rioja;2020;11;Lesiones dolosas;462;467;92;375;0;117.39863;118.66917;46.958183;189.76581
12;La Rioja;2023;11;Lesiones dolosas;985;986;66;920;0;240.9727;21.121.735;32.436256;448.15964
12;La Rioja;2018;12;Muertes en accidentes viales;80;86;76;3;0;20.875736;2.244.118;39.832703;5.196.939
12;La Rioja;2020;12;Muertes en accidentes viales;47;51;38;13;0;11.943151;12.959589;19.395771;6.578548
12;La Rioja;2023;12;Muertes en accidentes viales;50;52;11;11;0;12.232117;1.272.401;2.049.797;5.3584304
12;La Rioja;2018;13;Otros delitos contra la integridad sexual;42;150;36;14;0;37.054432;3.942.006;18.868122;59.244785
12;La Rioja;2020;13;Otros delitos contra la integridad sexual;121;121;9;112;0;30.747259;30.747259;4.5937352;56.67672
12;La Rioja;2023;13;Otros delitos contra la integridad sexual;157;157;0;157;0;38.408848;38.408848;0;76.479.116
12;La Rioja;2018;14;Otros delitos contra la libertad;2;2;1;1;0;.52189344;.52189344;.5211449;.51969111
12;La Rioja;2018;14;Otros delitos contra la libertad;2;2;1;1;0;.52189344;.52189344;.5211449;.51969111
12;La Rioja;2020;14;Otros delitos contra la libertad;6;6;1;4;1;1.5246575;1.5246575;.5311502;20.211.685
12;La Rioja;2020;14;Otros delitos contra la libertad;6;6;1;4;1;1.5246575;1.5246575;.5311502;20.211.685
12;La Rioja;2023;14;Otros delitos contra la libertad;12;12;0;11;1;2.935708;2.935708;0;5.3584304
12;La Rioja;2023;14;Otros delitos contra la libertad;12;12;0;11;1;2.935708;2.935708;0;5.3584304
12;La Rioja;2018;15;Otros delitos contra las personas;4;4;2;2;0;1.0437869;1.0437869;1.048229;1.0393822
12;La Rioja;2020;15;Otros delitos contra las personas;4;4;2;2;0;1.0164384;1.0164384;1.02083;1.0120842
12;La Rioja;2018;16;Suicidios (consumados);47;47;38;9;0;13.406393;13.406393;21.840462;5.096.554
12;La Rioja;2020;16;Suicidios (consumados);45;45;40;5;0;12.484083;12.484083;22.360485;2.7537286
12;La Rioja;2023;16;Suicidios (consumados);54;54;11;13;0;4.384.809;4.384.809;22.008.311;6.8745604
13;Mendoza;2023;1;Abuso sexual agravado;51;51;0;0;51;2.4885199;2.4885199;0;0
13;Mendoza;2023;2;Abuso sexual simple;2443;2443;0;2;2411;119.20498;119.20498;0;.19229031
13;Mendoza;2018;3;Abusos sexuales con acceso carnal (violaciones);383;383;0;0;383;1.964.849;1.964.849;0;0
13;Mendoza;2020;3;Abusos sexuales con acceso carnal (violaciones);434;434;0;2;432;21.805342;21.805342;0;.19779518
13;Mendoza;2023;3;Abusos sexuales con acceso carnal (violaciones);525;525;0;0;525;25.617117;25.617117;0;0
13;Mendoza;2023;4;Ciberdelitos sexuales vinculados a menores;760;760;0;0;760;37.083824;37.083824;0;0
13;Mendoza;2018;5;Delitos contra el honor;43;49;4;2;43;2.2059281;2.513732;.1171174;.20181248
13;Mendoza;2020;5;Delitos contra el honor;40;46;2;5;39;2.0097089;2.3111653;.20425025;.49448794
13;Mendoza;2023;5;Delitos contra el honor;61;69;3;6;53;2.976465;3.3668211;.99076903;.57687092
13;Mendoza;2018;6;Homicidios culposos por otros hechos;173;211;82;22;137;8.8750124;12.363457;8.5570517;2.2199373
13;Mendoza;2020;6;Homicidios culposos por otros hechos;90;40;52;12;76;4.5218449;7.0339813;5.335.063;1.186771
13;Mendoza;2023;6;Homicidios culposos por otros hechos;43;292;34;55;133;6.977.644;4.247.996;3.303.998;5.2879834
13;Mendoza;2018;7;Homicidios dolosos;97;36;90;16;0;4.9761634;5.4378691;9.3918858;1.644.998
13;Mendoza;2020;7;Homicidios dolosos;89;91;80;11;0;4.4716024;4.5720878;8.1700096;1.0878735
13;Mendoza;2023;7;Homicidios dolosos;64;66;54;12;0;3.1228485;3.2204375;5.3501525;11.537.118
13;Mendoza;2018;8;Homicidios dolosos en grado de tentativa;50;30;36;16;48;2.5650325;5.130065;3.7567544;1.644.998
13;Mendoza;2020;8;Homicidios dolosos en grado de tentativa;68;120;53;7;60;31.165.051;6.0291266;51.126.315;.69228309
13;Mendoza;2023;8;Homicidios dolosos en grado de tentativa;93;167;70;12;85;4.537889;8.486.826;6.9353828;11.537.118
13;Mendoza;2018;9;Lesiones culposas en Accidentes Viales;46;191;38;29;124;7.4898949;9.7984247;3.9654629;2.926281
13;Mendoza;2020;9;Lesiones culposas en Accidentes Viales;164;23;42;27;11;8.2398062;3.550.972;4.2892551;2.6702349
13;Mendoza;2023;9;Lesiones culposas en Accidentes Viales;118;161;40;17;34;5.7577519;7.8559155;3.9630761;1.6344676
13;Mendoza;2018;10;Lesiones culposas por otros hechos;1357;1357;716;584;9757;567.23132;567.23132;74.717667;58.929245
13;Mendoza;2020;10;Lesiones culposas por otros hechos;7163;7163;631;437;6095;359.88861;359.88861;64.440948;43.218246
13;Mendoza;2023;10;Lesiones culposas por otros hechos;11183;11201;1296;313;8892;545.66895;546.5473;128.40366;97.395042
13;Mendoza;2018;11;Lesiones dolosas;4949;15112;1746;644;6952;766.89343;775.25543;182.20259;647.21265
13;Mendoza;2020;11;Lesiones dolosas;12697;12704;1647;3392;7665;637.93182;638.28357;168.20007;335.46063
13;Mendoza;2023;11;Lesiones dolosas;16611;16676;2988;5609;8079;811.98938;813.6972;29.601.178;539.2782
13;Mendoza;2018;12;Muertes en accidentes viales;157;168;135;31;2;8.0542021;8.6185093;4.087.829;3.1280935
13;Mendoza;2020;12;Muertes en accidentes viales;87;31;80;21;0;4.3711166;5.074.549;8.1700096;2.0768495
13;Mendoza;2023;12;Muertes en accidentes viales;13;119;85;34;0;5.3673959;5.8065462;8.4215364;3.2689352
13;Mendoza;2018;13;Otros delitos contra la integridad sexual;2569;2569;0;1;2568;131.79137;131.79137;0;.3090624
13;Mendoza;2020;13;Otros delitos contra la integridad sexual;2590;2590;0;0;2590;130.12865;130.12865;0;0
13;Mendoza;2023;13;Otros delitos contra la integridad sexual;3484;3484;0;2;3482;170.00006;170.00006;0;.19229031
13;Mendoza;2023;13;Otros delitos contra la integridad sexual;230;230;0;0;230;11.222736;11.222736;0;0
13;Mendoza;2018;14;Otros delitos contra la libertad;1131;1213;14;282;817;5.802.338;62.227688;11.896389;28.455559
13;Mendoza;2018;14;Otros delitos contra la libertad;1118;1173;36;258;809;57.351.126;60.175663;11.061554;26.03381
13;Mendoza;2020;14;Otros delitos contra la libertad;886;920;115;162;643;44.515053;46.223305;11.744389;160.211
13;Mendoza;2020;14;Otros delitos contra la libertad;880;93;112;157;611;44.213596;45.720879;1.143.804;15.526921
13;Mendoza;2023;14;Otros delitos contra la libertad;395;1139;227;232;680;53.429985;55.576942;22.490456;22.305676
13;Mendoza;2023;14;Otros delitos contra la libertad;387;1130;225;231;674;53.039631;55.137794;22.292303;22.209532
13;Mendoza;2018;15;Otros delitos contra las personas;2011;2078;335;43;1333;3.316.561;3.660.275;34.958687;11.371.559
13;Mendoza;2020;15;Otros delitos contra las personas;1904;1967;439;482;346;9.566.248;98.827438;44.832928;47.668636
13;Mendoza;2023;15;Otros delitos contra las personas;2618;2750;769;862;1119;127.74402;134.18489;761.904;82.877121
13;Mendoza;2018;16;Suicidios (consumados);198;198;48;50;0;11.115009;11.115009;16.975651;5.4972963
13;Mendoza;2020;16;Suicidios (consumados);194;194;156;38;0;363.793;363.793;17.461599;4.0848179
13;Mendoza;2023;16;Suicidios (consumados);207;207;162;45;0;398.462;398.462;17.519745;4.6859183
13;Mendoza;2018;18;Trata de personas agravado;5;5;0;0;5;.25650325;.25650325;0;0
13;Mendoza;2023;18;Trata de personas agravado;1;1;0;0;1;.048794508;.048794508;0;0
13;Mendoza;2018;19;Trata de personas simple;8;35;8;24;3;.4340522;1.7955228;.83483428;2.4217498
13;Mendoza;2020;19;Trata de personas simple;6;3;3;5;2;.3045633;.50242722;.30637535;.49448794
13;Mendoza;2023;19;Trata de personas simple;7;8;2;1;5;.31156156;.39035606;.19815379;.09645153
14;Misiones;2023;1;Abuso sexual agravado;4;4;1;3;0;.30728504;.30728504;.15390867;.46013188
14;Misiones;2023;2;Abuso sexual simple;561;576;51;524;1;43.096725;44.249046;78.493.119;80.369698
14;Misiones;2018;3;Abusos sexuales con acceso carnal (violaciones);299;307;15;291;1;24.246317;24.895048;2.435674;47.138409
14;Misiones;2020;3;Abusos sexuales con acceso carnal (violaciones);366;372;23;344;5;29.017818;29.493521;3.6522603;54.469421
14;Misiones;2023;3;Abusos sexuales con acceso carnal (violaciones);573;584;70;512;2;44.018581;44.863617;3.773.606;78.529175
14;Misiones;2023;4;Ciberdelitos sexuales vinculados a menores;13;13;3;3;0;.99867636;.99867636;.46172598;1.5337729
14;Misiones;2018;5;Delitos contra el honor;18;18;3;8;0;1.4596444;1.4596444;1.6237825;1.2959012
14;Misiones;2020;5;Delitos contra el honor;3;3;7;3;0;.79283655;.79283655;1.1115575;.47502401
14;Misiones;2023;5;Delitos contra el honor;2;2;0;2;0;.15364252;.15364252;0;.30675459
14;Misiones;2018;6;Homicidios culposos por otros hechos;6;6;4;2;0;.48654816;.48654816;.64951301;.32397529
14;Misiones;2020;6;Homicidios culposos por otros hechos;5;5;3;2;0;.39611827;.39611827;.47638178;.3166827
14;Misiones;2023;6;Homicidios culposos por otros hechos;26;27;21;6;0;1.9973527;20.711.739;3.2320819;.92026377
14;Misiones;2018;7;Homicidios dolosos;57;57;47;3;0;4.6222076;4.6222076;7.6317782;1.6198765
14;Misiones;2020;7;Homicidios dolosos;57;57;45;12;0;4.5191684;4.5191684;7.457.267;1.9000961
14;Misiones;2023;7;Homicidios dolosos;44;45;36;9;0;3.3801353;3.4569566;5.5407119;1.3803957
14;Misiones;2018;8;Homicidios dolosos en grado de tentativa;42;43;33;9;1;3.4058371;3.4869285;5.3584824;1.4578888
14;Misiones;2020;8;Homicidios dolosos en grado de tentativa;35;37;20;17;0;2.7749279;2.9334953;3.1758785;2.6918027
14;Misiones;2023;8;Homicidios dolosos en grado de tentativa;50;50;21;29;0;384.363;384.363;3.2320819;44.479.113
14;Misiones;2018;9;Lesiones culposas en Accidentes Viales;942;148;782;301;65;76.388062;93.09288;126.9798;48.758286
14;Misiones;2020;9;Lesiones culposas en Accidentes Viales;737;950;673;267;3;58.432056;75.319473;3.686.832;42.277138
14;Misiones;2023;9;Lesiones culposas en Accidentes Viales;929;136;790;288;28;71.366951;84.96431;121.58784;44.172661
14;Misiones;2018;10;Lesiones culposas por otros hechos;170;174;65;89;20;13.785531;439.897;3.554.586;4.116.902
14;Misiones;2020;10;Lesiones culposas por otros hechos;117;118;65;49;4;9.2761879;9.3554716;3.321.606;7.7587256
14;Misiones;2023;10;Lesiones culposas por otros hechos;26;27;4;13;0;1.9973527;20.711.739;2.1547213;1.9939048
14;Misiones;2018;11;Lesiones dolosas;2079;2151;320;902;229;168.58894;174.42752;165.62582;4.611.287
14;Misiones;2020;11;Lesiones dolosas;2270;2373;1256;399;18;179.97389;1.884.012;199.44518;1.740.174
14;Misiones;2023;11;Lesiones dolosas;2025;2084;940;1131;13;155.56305;160.0955;4.467.115;173.46971
14;Misiones;2018;12;Muertes en accidentes viales;226;258;206;51;1;18.326647;20.921572;33.449921;8.2613707
14;Misiones;2020;12;Muertes en accidentes viales;138;49;129;19;1;391.145;11.813265;20.484.117;3.0084856
14;Misiones;2023;12;Muertes en accidentes viales;201;219;181;38;0;1.544.373;16.823856;27.857468;5.8283372
14;Misiones;2018;13;Otros delitos contra la integridad sexual;63;618;71;544;3;49.465729;501.446;11.528856;88.121284
14;Misiones;2020;13;Otros delitos contra la integridad sexual;819;828;99;717;12;64.933311;65.646866;15.720599;113.53075
14;Misiones;2023;13;Otros delitos contra la integridad sexual;839;856;81;772;3;64.453033;65.758995;12.466601;118.40727
14;Misiones;2023;13;Otros delitos contra la integridad sexual;177;179;20;157;2;13.597363;1.375.305;3.0781734;24.080235
14;Misiones;2018;14;Otros delitos contra la libertad;11;47;11;27;9;3.3247457;3.8112938;1.7861608;4.3736668
14;Misiones;2018;14;Otros delitos contra la libertad;40;45;3;26;9;3.2436545;3.6491113;1.6237825;4.211679
14;Misiones;2020;14;Otros delitos contra la libertad;38;39;16;21;2;3.012779;3.0920627;2.5407028;3.3251681
14;Misiones;2020;14;Otros delitos contra la libertad;38;39;16;21;2;3.012779;3.0920627;2.5407028;3.3251681
14;Misiones;2023;14;Otros delitos contra la libertad;136;139;55;80;4;3.447.691;3.678.155;8.4649763;12.270184
14;Misiones;2023;14;Otros delitos contra la libertad;136;139;55;80;4;3.447.691;3.678.155;8.4649763;12.270184
14;Misiones;2018;15;Otros delitos contra las personas;942;977;112;495;70;76.388062;79.226257;66.899.811;80.183891
14;Misiones;2020;15;Otros delitos contra las personas;1211;1230;505;665;60;96.012505;97.518898;80.190933;3.529.699
14;Misiones;2023;15;Otros delitos contra las personas;511;543;233;304;6;11.560.303;11.713.943;35.860718;46.626698
14;Misiones;2018;16;Suicidios (consumados);70;70;55;15;0;6.2930002;6.2930002;9.9339838;2.6848423
14;Misiones;2020;16;Suicidios (consumados);120;120;93;27;0;351.335;351.335;16.372202;4.7090011
14;Misiones;2023;16;Suicidios (consumados);82;82;65;17;0;6.9280806;6.9280806;11.037134;2.8587379
14;Misiones;2023;17;Tentativa de abuso sexual con acceso carnal;84;84;6;78;0;6.4529858;6.4529858;.92345196;11.963428
14;Misiones;2018;19;Trata de personas simple;1;2;1;1;0;.08391359;.16218272;.16237825;.16198765
15;Neuquen;2023;2;Abuso sexual simple;196;202;19;183;0;28.453218;29.324236;5.552844;52.785976
15;Neuquen;2018;3;Abusos sexuales con acceso carnal (violaciones);50;52;11;37;4;7.730556;8.0397787;3.4201534;11.378979
15;Neuquen;2020;3;Abusos sexuales con acceso carnal (violaciones);35;35;3;30;2;5.2706318;5.2706318;.90889812;8.9823856
15;Neuquen;2023;3;Abusos sexuales con acceso carnal (violaciones);61;66;6;60;0;8.8553391;9.5811863;1.7535297;17.306877
15;Neuquen;2023;4;Ciberdelitos sexuales vinculados a menores;5;5;0;5;0;.72584742;.72584742;0;1.4422398
15;Neuquen;2018;5;Delitos contra el honor;8;8;1;7;0;1.236889;1.236889;.3392304;2.1527798
15;Neuquen;2020;5;Delitos contra el honor;13;13;6;7;0;1.9576633;1.9576633;1.8177962;2.09589
15;Neuquen;2023;5;Delitos contra el honor;7;7;5;2;0;1.0161864;1.0161864;1.4612747;.57689589
15;Neuquen;2018;6;Homicidios culposos por otros hechos;15;17;13;4;0;2.3191669;2.6283891;40.119.993;1.2301599
15;Neuquen;2020;6;Homicidios culposos por otros hechos;4;4;1;3;0;.60235792;.60235792;.30296603;.89823854
15;Neuquen;2023;6;Homicidios culposos por otros hechos;5;7;4;3;0;.72584742;1.0161864;1.1690198;.86534387
15;Neuquen;2018;7;Homicidios dolosos;30;31;23;8;0;4.6383338;4.7929449;7.1512299;2.4603198
15;Neuquen;2020;7;Homicidios dolosos;42;42;38;4;0;6.3247581;6.3247581;11.51271;1.197.654
15;Neuquen;2023;7;Homicidios dolosos;30;31;20;11;0;4.3550844;4.5002542;5.845099;3.1729274
15;Neuquen;2018;8;Homicidios dolosos en grado de tentativa;4;5;2;3;0;.6184445;.77305561;.62184608;.92261988
15;Neuquen;2020;8;Homicidios dolosos en grado de tentativa;5;5;3;2;0;.75294739;.75294739;.90889812;.59882569
15;Neuquen;2023;8;Homicidios dolosos en grado de tentativa;12;15;9;6;0;1.7420338;2.1775422;2.6302946;1.7306877
15;Neuquen;2018;9;Lesiones culposas en Accidentes Viales;2118;2545;1685;849;11;327.46637;393.48529;523.90533;261.311
15;Neuquen;2020;9;Lesiones culposas en Accidentes Viales;145;1382;942;437;3;172.42496;2.081.467;285.39401;13.084.311
15;Neuquen;2023;9;Lesiones culposas en Accidentes Viales;1709;211;1333;806;2;248.09465;3.380.786;389.57584;232.48904
15;Neuquen;2018;10;Lesiones culposas por otros hechos;13;14;51;60;3;17.007223;17.625668;15.857075;18.452398
15;Neuquen;2020;10;Lesiones culposas por otros hechos;54;54;33;20;1;8.1318321;8.1318321;9.997879;5.9882569
15;Neuquen;2023;10;Lesiones culposas por otros hechos;9;9;5;4;0;1.3065253;1.3065253;1.4612747;1.1537918
15;Neuquen;2018;11;Lesiones dolosas;449;474;915;529;30;224.03151;227.89679;284.49457;162.68864
15;Neuquen;2020;11;Lesiones dolosas;1387;401;857;502;42;208.86761;2.397.586;25.961.191;150.30525
15;Neuquen;2023;11;Lesiones dolosas;1243;1380;755;624;1;180.44566;200.33389;220.65248;179.99152
15;Neuquen;2018;12;Muertes en accidentes viales;68;80;58;22;0;3.513.556;12.36889;18.033537;6.7658792
15;Neuquen;2020;12;Muertes en accidentes viales;44;50;11;9;0;6.6259375;7.5294743;12.421608;2.6947157
15;Neuquen;2023;12;Muertes en accidentes viales;47;58;11;17;0;6.8229656;81.198.303;11.982453;4.903615
15;Neuquen;2018;13;Otros delitos contra la integridad sexual;231;231;24;195;12;35.715168;35.715168;7.462153;59.970291
15;Neuquen;2020;13;Otros delitos contra la integridad sexual;283;289;35;237;17;42.616825;43.520359;3.603.811;70.960846
15;Neuquen;2023;13;Otros delitos contra la integridad sexual;251;259;28;231;0;36.437542;37.598896;8.1831388;6.663.477
15;Neuquen;2023;13;Otros delitos contra la integridad sexual;50;52;9;43;0;7.2584743;7.5488133;2.6302946;12.403262
15;Neuquen;2018;14;Otros delitos contra la libertad;19;20;0;7;13;2.9376113;3.0922225;0;2.1527798
15;Neuquen;2018;14;Otros delitos contra la libertad;4;4;0;5;9;2.1645558;2.1645558;0;1.5376998
15;Neuquen;2020;14;Otros delitos contra la libertad;4;17;3;5;2;2.382.528;2.5600212;3.0296605;1.4970642
15;Neuquen;2020;14;Otros delitos contra la libertad;13;13;6;5;2;1.9576633;1.9576633;1.8177962;1.4970642
15;Neuquen;2023;14;Otros delitos contra la libertad;48;65;15;45;5;6.9681354;9.4360161;4.3838243;12.980158
15;Neuquen;2023;14;Otros delitos contra la libertad;40;44;15;25;4;5.8067794;6.3874574;4.3838243;7.2111988
15;Neuquen;2018;15;Otros delitos contra las personas;923;935;492;44;29;4.270.607;44.564;1.529.744;127.32154
15;Neuquen;2020;15;Otros delitos contra las personas;1152;1180;657;438;85;173.47908;177.69559;199.04869;1.314.282
15;Neuquen;2023;15;Otros delitos contra las personas;1252;1391;779;611;1;181.7522;201.93076;227.66661;1.762.117
15;Neuquen;2018;16;Suicidios (consumados);70;70;59;11;0;11.873.211;11.873.211;20.195452;3.6985233
15;Neuquen;2020;16;Suicidios (consumados);52;52;43;9;0;8.5593748;8.5593748;4.288.373;29.356.111
15;Neuquen;2023;16;Suicidios (consumados);62;62;51;11;0;9.790329;9.790329;16.265816;3.4403274
15;Neuquen;2018;18;Trata de personas agravado;2;3;0;2;1;.30922225;.46383336;0;.61507994
15;Neuquen;2020;18;Trata de personas agravado;1;4;4;0;0;.15058948;.60235792;12.118.611;0
15;Neuquen;2018;19;Trata de personas simple;3;3;0;0;3;.46383336;.46383336;0;0
15;Neuquen;2023;19;Trata de personas simple;8;21;0;20;1;1.1613559;3.0485592;0;5.768959
16;Rio Negro;2023;2;Abuso sexual simple;1;1;0;1;0;.12893078;.12893078;0;.25720629
16;Rio Negro;2018;3;Abusos sexuales con acceso carnal (violaciones);69;72;7;65;0;9.4727783;9.8846378;1.927748;17.794325
16;Rio Negro;2020;3;Abusos sexuales con acceso carnal (violaciones);31;36;7;40;59;13.509718;1.178.515;1.8778335;367.122
